teff,logg,mh,alpha,node
4700,1.5,-1.5,0.4,3337
4700,1.5,-1,0.4,3336
4700,1.5,-0.5,0.2,3335
4700,1.5,0,0,3332
4700,1.5,0.3,0,3333
4700,1.5,0.5,0,3334
4700,2,-4,0.4,3353
4700,2,-3.5,0.4,3352
4700,2,-3,0.4,3351
4700,2,-2.5,0.4,3350
4700,2,-2,0.4,3349
4700,2,-1.5,0.4,3348
4700,2,-1,0.4,3347
4700,2,-0.5,0.2,3346
4700,2,0,0,3343
4700,2,0.3,0,3344
4700,2,0.5,0,3345
4700,2.5,-4,0.4,3364
4700,2.5,-3.5,0.4,3363
4700,2.5,-3,0.4,3362
4700,2.5,-2.5,0.4,3361
4700,2.5,-2,0.4,3360
4700,2.5,-1.5,0.4,3359
4700,2.5,-1,0.4,3358
4700,2.5,-0.5,0.2,3357
4700,2.5,0,0,3354
4700,2.5,0.3,0,3355
4700,2.5,0.5,0,3356
4700,3,-4,0.4,3375
4700,3,-3.5,0.4,3374
4700,3,-3,0.4,3373
4700,3,-2.5,0.4,3372
4700,3,-2,0.4,3371
4700,3,-1.5,0.4,3370
4700,3,-1,0.4,3369
4700,3,-0.5,0.2,3368
4700,3,0,0,3365
4700,3,0.3,0,3366
4700,3,0.5,0,3367
4700,3.5,-4,0.4,3386
4700,3.5,-3.5,0.4,3385
4700,3.5,-3,0.4,3384
4700,3.5,-2.5,0.4,3383
4700,3.5,-2,0.4,3382
4700,3.5,-1.5,0.4,3381
4700,3.5,-1,0.4,3380
4700,3.5,-0.5,0.2,3379
4700,3.5,0,0,3376
4700,3.5,0.3,0,3377
4700,3.5,0.5,0,3378
4700,4,-4,0.4,3398
4700,4,-3.5,0.4,3397
4700,4,-3,0.4,3396
4700,4,-2.5,0.4,3395
4700,4,-2,0.4,3394
4700,4,-1.5,0.4,3393
4700,4,-1,0.4,3392
4700,4,-0.5,0,3389
4700,4,0,0,3387
4700,4,0.3,0,3388
4700,4,0.5,0,3390
4700,4.5,-4,0.4,3410
4700,4.5,-3.5,0.4,3409
4700,4.5,-3,0.4,3408
4700,4.5,-2.5,0.4,3407
4700,4.5,-2,0.4,3406
4700,4.5,-1.5,0.4,3405
4700,4.5,-1,0.4,3404
4700,4.5,-0.5,0,3401
4700,4.5,0,0,3399
4700,4.5,0.3,0,3400
4700,4.5,0.5,0,3402
4700,5,-4,0.4,3421
4700,5,-3.5,0.4,3420
4700,5,-3,0.4,3419
4700,5,-2.5,0.4,3418
4700,5,-1.5,0.4,3416
4700,5,-1,0.4,3415
4700,5,-0.5,0.2,3414
4700,5,0,0,3411
4700,5,0.3,0,3412
4700,5,0.5,0,3413
4700,5.5,-4,0.4,3432
4700,5.5,-3.5,0.4,3431
4700,5.5,-3,0.4,3430
4700,5.5,-2.5,0.4,3429
4700,5.5,-2,0.4,3428
4700,5.5,-1.5,0.4,3427
4700,5.5,-1,0.4,3426
4700,5.5,-0.5,0.2,3425
4700,5.5,0,0,3422
4700,5.5,0.3,0,3423
4700,5.5,0.5,0,3424
4800,-0.5,-4,0.4,3465
4800,-0.5,-3.5,0.4,3463
4800,-0.5,-3,0.4,3461
4800,-0.5,-2.5,0.4,3459
4800,-0.5,-2,0.4,3457
4800,-0.5,-1.5,0.4,3455
4800,-0.5,-1,0.4,3453
4800,-0.5,-0.5,0.2,3451
4800,-0.5,0,0,3445
4800,-0.5,0.3,0,3447
4800,-0.5,0.5,0,3449
4800,0,-4,0.4,3443
4800,0,-3.5,0.4,3442
4800,0,-3,0.4,3441
4800,0,-2.5,0.4,3440
4800,0,-2,0.4,3439
4800,0,-1.5,0.4,3438
4800,0,-1,0.4,3437
4800,0,-0.5,0.2,3436
4800,0,0,0,3433
4800,0,0.3,0,3434
4800,0,0.5,0,3435
4800,0.5,-4,0.4,3464
4800,0.5,-3.5,0.4,3462
4800,0.5,-3,0.4,3460
4800,0.5,-2.5,0.4,3458
4800,0.5,-2,0.4,3456
4800,0.5,-1.5,0.4,3454
4800,0.5,-1,0.4,3452
4800,0.5,-0.5,0.2,3450
4800,0.5,0,0,3444
4800,0.5,0.3,0,3446
4800,0.5,0.5,0,3448
4800,1,-4,0.4,3476
4800,1,-3.5,0.4,3475
4800,1,-3,0.4,3474
4800,1,-2.5,0.4,3473
4800,1,-2,0.4,3472
4800,1,-1.5,0.4,3471
4800,1,-1,0.4,3470
4800,1,-0.5,0.2,3469
4800,1,0,0,3466
4800,1,0.3,0,3467
4800,1,0.5,0,3468
4800,1.5,-4,0.4,3487
4800,1.5,-3.5,0.4,3486
4800,1.5,-3,0.4,3485
4800,1.5,-2.5,0.4,3484
4800,1.5,-2,0.4,3483
4800,1.5,-1.5,0.4,3482
4800,1.5,-1,0.4,3481
4800,1.5,-0.5,0.2,3480
4800,1.5,0,0,3477
4800,1.5,0.3,0,3478
4800,1.5,0.5,0,3479
4800,2,-4,0.4,3498
4800,2,-3.5,0.4,3497
4800,2,-3,0.4,3496
4800,2,-2.5,0.4,3495
4800,2,-2,0.4,3494
4800,2,-1.5,0.4,3493
4800,2,-1,0.4,3492
4800,2,-0.5,0.2,3491
4800,2,0,0,3488
4800,2,0.3,0,3489
4800,2,0.5,0,3490
4800,2.5,-4,0.4,3509
4800,2.5,-3.5,0.4,3508
4800,2.5,-3,0.4,3507
4800,2.5,-2.5,0.4,3506
4800,2.5,-2,0.4,3505
4800,2.5,-1.5,0.4,3504
4800,2.5,-1,0.4,3503
4800,2.5,-0.5,0.2,3502
4800,2.5,0,0,3499
4800,2.5,0.3,0,3500
4800,2.5,0.5,0,3501
4800,3,-4,0.4,3520
4800,3,-3.5,0.4,3519
4800,3,-3,0.4,3518
4800,3,-2.5,0.4,3517
4800,3,-2,0.4,3516
4800,3,-1.5,0.4,3515
4800,3,-1,0.4,3514
4800,3,-0.5,0.2,3513
4800,3,0,0,3510
4800,3,0.3,0,3511
4800,3,0.5,0,3512
4800,3.5,-4,0.4,3531
4800,3.5,-3.5,0.4,3530
4800,3.5,-3,0.4,3529
4800,3.5,-2.5,0.4,3528
4800,3.5,-2,0.4,3527
4800,3.5,-1.5,0.4,3526
4800,3.5,-1,0.4,3525
4800,3.5,-0.5,0.2,3524
4800,3.5,0,0,3521
4800,3.5,0.3,0,3522
4800,3.5,0.5,0,3523
4800,4,-4,0.4,3550
4800,4,-3.5,0.4,3549
4800,4,-3,0.4,3548
4800,4,-2.5,0.4,3547
4800,4,-2,0.4,3546
4800,4,-1.5,0.2,3544
4800,4,-1,0.2,3541
4800,4,-0.5,0,3536
4800,4,0,0,3532
4800,4,0.3,0,3535
4800,4,0.5,0,3537
4800,4.5,-4,0.4,3563
4800,4.5,-3.5,0.4,3562
4800,4.5,-3,0.4,3561
4800,4.5,-2.5,0.4,3560
4800,4.5,-2,0.4,3559
4800,4.5,-1.5,0.4,3558
4800,4.5,-1,0.4,3556
4800,4.5,-0.5,0,3553
4800,4.5,0,0,3551
4800,4.5,0.3,0,3552
4800,4.5,0.5,0,3554
4800,5,-4,0.4,3574
4800,5,-3.5,0.4,3573
4800,5,-3,0.4,3572
4800,5,-2.5,0.4,3571
4800,5,-2,0.4,3570
4800,5,-1.5,0.4,3569
4800,5,-1,0.4,3568
4800,5,-0.5,0.2,3567
4800,5,0,0,3564
4800,5,0.3,0,3565
4800,5,0.5,0,3566
4800,5.5,-4,0.4,3585
4800,5.5,-3.5,0.4,3584
4800,5.5,-3,0.4,3583
4800,5.5,-2.5,0.4,3582
4800,5.5,-2,0.4,3581
4800,5.5,-1.5,0.4,3580
4800,5.5,-1,0.4,3579
4800,5.5,-0.5,0.2,3578
4800,5.5,0,0,3575
4800,5.5,0.3,0,3576
4800,5.5,0.5,0,3577
4900,-0.5,-4,0.4,3618
4900,-0.5,-3.5,0.4,3616
4900,-0.5,-3,0.4,3614
4900,-0.5,-2.5,0.4,3612
4900,-0.5,-2,0.4,3610
4900,-0.5,-1.5,0.4,3608
4900,-0.5,-1,0.4,3606
4900,-0.5,-0.5,0.2,3604
4900,-0.5,0,0,3598
4900,-0.5,0.3,0,3600
4900,-0.5,0.5,0,3602
4900,0,-4,0.4,3596
4900,0,-3.5,0.4,3595
4900,0,-3,0.4,3594
4900,0,-2.5,0.4,3593
4900,0,-2,0.4,3592
4900,0,-1.5,0.4,3591
4900,0,-1,0.4,3590
4900,0,-0.5,0.2,3589
4900,0,0,0,3586
4900,0,0.3,0,3587
4900,0,0.5,0,3588
4900,0.5,-4,0.4,3617
4900,0.5,-3.5,0.4,3615
4900,0.5,-3,0.4,3613
4900,0.5,-2.5,0.4,3611
4900,0.5,-2,0.4,3609
4900,0.5,-1.5,0.4,3607
4900,0.5,-1,0.4,3605
4900,0.5,-0.5,0.2,3603
4900,0.5,0,0,3597
4900,0.5,0.3,0,3599
4900,0.5,0.5,0,3601
4900,1,-4,0.4,3629
4900,1,-3.5,0.4,3628
4900,1,-3,0.4,3627
4900,1,-2.5,0.4,3626
4900,1,-2,0.4,3625
4900,1,-1.5,0.4,3624
4900,1,-1,0.4,3623
4900,1,-0.5,0.2,3622
4900,1,0,0,3619
4900,1,0.3,0,3620
4900,1,0.5,0,3621
4900,1.5,-4,0.4,3640
4900,1.5,-3.5,0.4,3639
4900,1.5,-3,0.4,3638
4900,1.5,-2.5,0.4,3637
4900,1.5,-2,0.4,3636
4900,1.5,-1.5,0.4,3635
4900,1.5,-1,0.4,3634
4900,1.5,-0.5,0.2,3633
4900,1.5,0,0,3630
4900,1.5,0.3,0,3631
4900,1.5,0.5,0,3632
4900,2,-4,0.4,3651
4900,2,-3.5,0.4,3650
4900,2,-3,0.4,3649
4900,2,-2.5,0.4,3648
4900,2,-2,0.4,3647
4900,2,-1.5,0.4,3646
4900,2,-1,0.4,3645
4900,2,-0.5,0.2,3644
4900,2,0,0,3641
4900,2,0.3,0,3642
4900,2,0.5,0,3643
4900,2.5,-4,0.4,3662
4900,2.5,-3.5,0.4,3661
4900,2.5,-3,0.4,3660
4900,2.5,-2.5,0.4,3659
4900,2.5,-2,0.4,3658
4900,2.5,-1.5,0.4,3657
4900,2.5,-1,0.4,3656
4900,2.5,-0.5,0.2,3655
4900,2.5,0,0,3652
4900,2.5,0.3,0,3653
4900,2.5,0.5,0,3654
4900,3,-4,0.4,3673
4900,3,-3.5,0.4,3672
4900,3,-3,0.4,3671
4900,3,-2.5,0.4,3670
4900,3,-2,0.4,3669
4900,3,-1.5,0.4,3668
4900,3,-1,0.4,3667
4900,3,-0.5,0.2,3666
4900,3,0,0,3663
4900,3,0.3,0,3664
4900,3,0.5,0,3665
4900,3.5,-4,0.4,3684
4900,3.5,-3.5,0.4,3683
4900,3.5,-3,0.4,3682
4900,3.5,-2.5,0.4,3681
4900,3.5,-2,0.4,3680
4900,3.5,-1.5,0.4,3679
4900,3.5,-1,0.4,3678
4900,3.5,-0.5,0.2,3677
4900,3.5,0,0,3674
4900,3.5,0.3,0,3675
4900,3.5,0.5,0,3676
4900,4,-4,0.4,3696
4900,4,-3.5,0.4,3695
4900,4,-3,0.4,3694
4900,4,-2.5,0.4,3693
4900,4,-2,0.4,3692
4900,4,-1.5,0.4,3691
4900,4,-1,0.4,3690
4900,4,-0.5,0,3687
4900,4,0,0,3685
4900,4,0.3,0,3686
4900,4,0.5,0,3688
4900,4.5,-4,0.4,3708
4900,4.5,-3.5,0.4,3707
4900,4.5,-3,0.4,3706
4900,4.5,-2.5,0.4,3705
4900,4.5,-2,0.4,3704
4900,4.5,-1.5,0.4,3703
4900,4.5,-1,0.4,3702
4900,4.5,-0.5,0,3699
4900,4.5,0,0,3697
4900,4.5,0.3,0,3698
4900,4.5,0.5,0,3700
4900,5,-4,0.4,3719
4900,5,-3.5,0.4,3718
4900,5,-3,0.4,3717
4900,5,-2.5,0.4,3716
4900,5,-2,0.4,3715
4900,5,-1.5,0.4,3714
4900,5,-1,0.4,3713
4900,5,-0.5,0.2,3712
4900,5,0,0,3709
4900,5,0.3,0,3710
4900,5,0.5,0,3711
4900,5.5,-4,0.4,3730
4900,5.5,-3.5,0.4,3729
4900,5.5,-3,0.4,3728
4900,5.5,-2.5,0.4,3727
4900,5.5,-2,0.4,3726
4900,5.5,-1.5,0.4,3725
4900,5.5,-1,0.4,3724
4900,5.5,-0.5,0.2,3723
4900,5.5,0,0,3720
4900,5.5,0.3,0,3721
4900,5.5,0.5,0,3722
5000,-0.5,-4,0.4,3763
5000,-0.5,-3.5,0.4,3761
5000,-0.5,-3,0.4,3759
5000,-0.5,-2.5,0.4,3757
5000,-0.5,-2,0.4,3755
5000,-0.5,-1.5,0.4,3753
5000,-0.5,-1,0.4,3751
5000,-0.5,-0.5,0.2,3749
5000,-0.5,0,0,3743
5000,-0.5,0.3,0,3745
5000,-0.5,0.5,0,3747
5000,0,-4,0.4,3741
5000,0,-3.5,0.4,3740
5000,0,-3,0.4,3739
5000,0,-2.5,0.4,3738
5000,0,-2,0.4,3737
5000,0,-1.5,0.4,3736
5000,0,-1,0.4,3735
5000,0,-0.5,0.2,3734
5000,0,0,0,3731
5000,0,0.3,0,3732
5000,0,0.5,0,3733
5000,0.5,-4,0.4,3762
5000,0.5,-3.5,0.4,3760
5000,0.5,-3,0.4,3758
5000,0.5,-2.5,0.4,3756
5000,0.5,-2,0.4,3754
5000,0.5,-1.5,0.4,3752
5000,0.5,-1,0.4,3750
5000,0.5,-0.5,0.2,3748
5000,0.5,0,0,3742
5000,0.5,0.3,0,3744
5000,0.5,0.5,0,3746
5000,1,-4,0.4,3774
5000,1,-3.5,0.4,3773
5000,1,-3,0.4,3772
5000,1,-2.5,0.4,3771
5000,1,-2,0.4,3770
5000,1,-1.5,0.4,3769
5000,1,-1,0.4,3768
5000,1,-0.5,0.2,3767
5000,1,0,0,3764
5000,1,0.3,0,3765
5000,1,0.5,0,3766
5000,1.5,-4,0.4,3785
5000,1.5,-3.5,0.4,3784
5000,1.5,-3,0.4,3783
5000,1.5,-2.5,0.4,3782
5000,1.5,-2,0.4,3781
5000,1.5,-1.5,0.4,3780
5000,1.5,-1,0.4,3779
5000,1.5,-0.5,0.2,3778
5000,1.5,0,0,3775
5000,1.5,0.3,0,3776
5000,1.5,0.5,0,3777
5000,2,-4,0.4,3796
5000,2,-3.5,0.4,3795
5000,2,-3,0.4,3794
5000,2,-2.5,0.4,3793
5000,2,-2,0.4,3792
5000,2,-1.5,0.4,3791
5000,2,-1,0.4,3790
5000,2,-0.5,0.2,3789
5000,2,0,0,3786
5000,2,0.3,0,3787
5000,2,0.5,0,3788
5000,2.5,-4,0.4,3807
5000,2.5,-3.5,0.4,3806
5000,2.5,-3,0.4,3805
5000,2.5,-2.5,0.4,3804
5000,2.5,-2,0.4,3803
5000,2.5,-1.5,0.4,3802
5000,2.5,-1,0.4,3801
5000,2.5,-0.5,0.2,3800
5000,2.5,0,0,3797
5000,2.5,0.3,0,3798
5000,2.5,0.5,0,3799
5000,3,-4,0.4,3818
5000,3,-3.5,0.4,3817
5000,3,-3,0.4,3816
5000,3,-2.5,0.4,3815
5000,3,-2,0.4,3814
5000,3,-1.5,0.4,3813
5000,3,-1,0.4,3812
5000,3,-0.5,0.2,3811
5000,3,0,0,3808
5000,3,0.3,0,3809
5000,3,0.5,0,3810
5000,3.5,-4,0.4,3829
5000,3.5,-3.5,0.4,3828
5000,3.5,-3,0.4,3827
5000,3.5,-2.5,0.4,3826
5000,3.5,-2,0.4,3825
5000,3.5,-1.5,0.4,3824
5000,3.5,-1,0.4,3823
5000,3.5,-0.5,0.2,3822
5000,3.5,0,0,3819
5000,3.5,0.3,0,3820
5000,3.5,0.5,0,3821
5000,4,-4,0.4,3849
5000,4,-3.5,0.4,3848
5000,4,-3,0.4,3847
5000,4,-2.5,0.4,3846
5000,4,-2,0.4,3845
5000,4,-1.5,0.2,3843
5000,4,-1,0.2,3840
5000,4,-0.5,0,3834
5000,4,0,0,3830
5000,4,0.3,0,3833
5000,4,0.5,0,3835
5000,4.5,-4,0.4,3862
5000,4.5,-3.5,0.4,3861
5000,4.5,-3,0.4,3860
5000,4.5,-2.5,0.4,3859
5000,4.5,-2,0.4,3858
5000,4.5,-1.5,0.4,3857
5000,4.5,-1,0.4,3855
5000,4.5,-0.5,0,3852
5000,4.5,0,0,3850
5000,4.5,0.3,0,3851
5000,4.5,0.5,0,3853
5000,5,-4,0.4,3873
5000,5,-3.5,0.4,3872
5000,5,-3,0.4,3871
5000,5,-2.5,0.4,3870
5000,5,-2,0.4,3869
5000,5,-1.5,0.4,3868
5000,5,-1,0.4,3867
5000,5,-0.5,0.2,3866
5000,5,0,0,3863
5000,5,0.3,0,3864
5000,5,0.5,0,3865
5000,5.5,-4,0.4,3884
5000,5.5,-3.5,0.4,3883
5000,5.5,-3,0.4,3882
5000,5.5,-2.5,0.4,3881
5000,5.5,-2,0.4,3880
5000,5.5,-1.5,0.4,3879
5000,5.5,-1,0.4,3878
5000,5.5,-0.5,0.2,3877
5000,5.5,0,0,3874
5000,5.5,0.3,0,3875
5000,5.5,0.5,0,3876
5100,-0.5,-4,0.4,3917
5100,-0.5,-3.5,0.4,3915
5100,-0.5,-3,0.4,3913
5100,-0.5,-2.5,0.4,3911
5100,-0.5,-2,0.4,3909
5100,-0.5,-1.5,0.4,3907
5100,-0.5,-1,0.4,3905
5100,-0.5,-0.5,0.2,3903
5100,-0.5,0,0,3897
5100,-0.5,0.3,0,3899
5100,-0.5,0.5,0,3901
5100,0,-4,0.4,3895
5100,0,-3.5,0.4,3894
5100,0,-3,0.4,3893
5100,0,-2.5,0.4,3892
5100,0,-2,0.4,3891
5100,0,-1.5,0.4,3890
5100,0,-1,0.4,3889
5100,0,-0.5,0.2,3888
5100,0,0,0,3885
5100,0,0.3,0,3886
5100,0,0.5,0,3887
5100,0.5,-4,0.4,3916
5100,0.5,-3.5,0.4,3914
5100,0.5,-3,0.4,3912
5100,0.5,-2.5,0.4,3910
5100,0.5,-2,0.4,3908
5100,0.5,-1.5,0.4,3906
5100,0.5,-1,0.4,3904
5100,0.5,-0.5,0.2,3902
5100,0.5,0,0,3896
5100,0.5,0.3,0,3898
5100,0.5,0.5,0,3900
5100,1,-4,0.4,3928
5100,1,-3.5,0.4,3927
5100,1,-3,0.4,3926
5100,1,-2.5,0.4,3925
5100,1,-2,0.4,3924
5100,1,-1.5,0.4,3923
5100,1,-1,0.4,3922
5100,1,-0.5,0.2,3921
5100,1,0,0,3918
5100,1,0.3,0,3919
5100,1,0.5,0,3920
5100,1.5,-4,0.4,3939
5100,1.5,-3.5,0.4,3938
5100,1.5,-3,0.4,3937
5100,1.5,-2.5,0.4,3936
5100,1.5,-2,0.4,3935
5100,1.5,-1.5,0.4,3934
5100,1.5,-1,0.4,3933
5100,1.5,-0.5,0.2,3932
5100,1.5,0,0,3929
5100,1.5,0.3,0,3930
5100,1.5,0.5,0,3931
5100,2,-4,0.4,3950
5100,2,-3.5,0.4,3949
5100,2,-3,0.4,3948
5100,2,-2.5,0.4,3947
5100,2,-2,0.4,3946
5100,2,-1.5,0.4,3945
5100,2,-1,0.4,3944
5100,2,-0.5,0.2,3943
5100,2,0,0,3940
5100,2,0.3,0,3941
5100,2,0.5,0,3942
5100,2.5,-4,0.4,3961
5100,2.5,-3.5,0.4,3960
5100,2.5,-3,0.4,3959
5100,2.5,-2.5,0.4,3958
5100,2.5,-2,0.4,3957
5100,2.5,-1.5,0.4,3956
5100,2.5,-1,0.4,3955
5100,2.5,-0.5,0.2,3954
5100,2.5,0,0,3951
5100,2.5,0.3,0,3952
5100,2.5,0.5,0,3953
5100,3,-4,0.4,3972
5100,3,-3.5,0.4,3971
5100,3,-3,0.4,3970
5100,3,-2.5,0.4,3969
5100,3,-2,0.4,3968
5100,3,-1.5,0.4,3967
5100,3,-1,0.4,3966
5100,3,-0.5,0.2,3965
5100,3,0,0,3962
5100,3,0.3,0,3963
5100,3,0.5,0,3964
5100,3.5,-4,0.4,3983
5100,3.5,-3.5,0.4,3982
5100,3.5,-3,0.4,3981
5100,3.5,-2.5,0.4,3980
5100,3.5,-2,0.4,3979
5100,3.5,-1.5,0.4,3978
5100,3.5,-1,0.4,3977
5100,3.5,-0.5,0.2,3976
5100,3.5,0,0,3973
5100,3.5,0.3,0,3974
5100,3.5,0.5,0,3975
5100,4,-4,0.4,3995
5100,4,-3.5,0.4,3994
5100,4,-3,0.4,3993
5100,4,-2.5,0.4,3992
5100,4,-2,0.4,3991
5100,4,-1.5,0.4,3990
5100,4,-1,0.4,3989
5100,4,-0.5,0,3986
5100,4,0,0,3984
5100,4,0.3,0,3985
5100,4,0.5,0,3987
5100,4.5,-4,0.4,4007
5100,4.5,-3.5,0.4,4006
5100,4.5,-3,0.4,4005
5100,4.5,-2.5,0.4,4004
5100,4.5,-2,0.4,4003
5100,4.5,-1.5,0.4,4002
5100,4.5,-1,0.4,4001
5100,4.5,-0.5,0,3998
5100,4.5,0,0,3996
5100,4.5,0.3,0,3997
5100,4.5,0.5,0,3999
5100,5,-4,0.4,4018
5100,5,-3.5,0.4,4017
5100,5,-3,0.4,4016
5100,5,-2.5,0.4,4015
5100,5,-2,0.4,4014
5100,5,-1.5,0.4,4013
5100,5,-1,0.4,4012
5100,5,-0.5,0.2,4011
5100,5,0,0,4008
5100,5,0.3,0,4009
5100,5,0.5,0,4010
5200,-0.5,-4,0.4,4051
5200,-0.5,-3.5,0.4,4049
5200,-0.5,-3,0.4,4047
5200,-0.5,-2.5,0.4,4045
5200,-0.5,-2,0.4,4043
5200,-0.5,-1.5,0.4,4041
5200,-0.5,-1,0.4,4039
5200,-0.5,-0.5,0.2,4037
5200,-0.5,0,0,4031
5200,-0.5,0.3,0,4033
5200,-0.5,0.5,0,4035
5200,0,-4,0.4,4029
5200,0,-3.5,0.4,4028
5200,0,-3,0.4,4027
5200,0,-2.5,0.4,4026
5200,0,-2,0.4,4025
5200,0,-1.5,0.4,4024
5200,0,-1,0.4,4023
5200,0,-0.5,0.2,4022
5200,0,0,0,4019
5200,0,0.3,0,4020
5200,0,0.5,0,4021
5200,0.5,-4,0.4,4050
5200,0.5,-3.5,0.4,4048
5200,0.5,-3,0.4,4046
5200,0.5,-2.5,0.4,4044
5200,0.5,-2,0.4,4042
5200,0.5,-1.5,0.4,4040
5200,0.5,-1,0.4,4038
5200,0.5,-0.5,0.2,4036
5200,0.5,0,0,4030
5200,0.5,0.3,0,4032
5200,0.5,0.5,0,4034
5200,1,-4,0.4,4062
5200,1,-3.5,0.4,4061
5200,1,-3,0.4,4060
5200,1,-2.5,0.4,4059
5200,1,-2,0.4,4058
5200,1,-1.5,0.4,4057
5200,1,-1,0.4,4056
5200,1,-0.5,0.2,4055
5200,1,0,0,4052
5200,1,0.3,0,4053
5200,1,0.5,0,4054
5200,1.5,-4,0.4,4073
5200,1.5,-3.5,0.4,4072
5200,1.5,-3,0.4,4071
5200,1.5,-2.5,0.4,4070
5200,1.5,-2,0.4,4069
5200,1.5,-1.5,0.4,4068
5200,1.5,-1,0.4,4067
5200,1.5,-0.5,0.2,4066
5200,1.5,0,0,4063
5200,1.5,0.3,0,4064
5200,1.5,0.5,0,4065
5200,2,-4,0.4,4084
5200,2,-3.5,0.4,4083
5200,2,-3,0.4,4082
5200,2,-2.5,0.4,4081
5200,2,-2,0.4,4080
5200,2,-1.5,0.4,4079
5200,2,-1,0.4,4078
5200,2,-0.5,0.2,4077
5200,2,0,0,4074
5200,2,0.3,0,4075
5200,2,0.5,0,4076
5200,2.5,-4,0.4,4095
5200,2.5,-3.5,0.4,4094
5200,2.5,-3,0.4,4093
5200,2.5,-2.5,0.4,4092
5200,2.5,-2,0.4,4091
5200,2.5,-1.5,0.4,4090
5200,2.5,-1,0.4,4089
5200,2.5,-0.5,0.2,4088
5200,2.5,0,0,4085
5200,2.5,0.3,0,4086
5200,2.5,0.5,0,4087
5200,3,-4,0.4,4106
5200,3,-3.5,0.4,4105
5200,3,-3,0.4,4104
5200,3,-2.5,0.4,4103
5200,3,-2,0.4,4102
5200,3,-1.5,0.4,4101
5200,3,-1,0.4,4100
5200,3,-0.5,0.2,4099
5200,3,0,0,4096
5200,3,0.3,0,4097
5200,3,0.5,0,4098
5200,3.5,-4,0.4,4117
5200,3.5,-3.5,0.4,4116
5200,3.5,-3,0.4,4115
5200,3.5,-2.5,0.4,4114
5200,3.5,-2,0.4,4113
5200,3.5,-1.5,0.4,4112
5200,3.5,-1,0.4,4111
5200,3.5,-0.5,0.2,4110
5200,3.5,0,0,4107
5200,3.5,0.3,0,4108
5200,3.5,0.5,0,4109
5200,4,-4,0.4,4136
5200,4,-3.5,0.4,4135
5200,4,-3,0.4,4134
5200,4,-2.5,0.4,4133
5200,4,-2,0.4,4132
5200,4,-1.5,0.2,4130
5200,4,-1,0.2,4127
5200,4,-0.5,0,4122
5200,4,0,0,4118
5200,4,0.3,0,4121
5200,4,0.5,0,4123
5200,4.5,-4,0.4,4149
5200,4.5,-3.5,0.4,4148
5200,4.5,-3,0.4,4147
5200,4.5,-2.5,0.4,4146
5200,4.5,-2,0.4,4145
5200,4.5,-1.5,0.4,4144
5200,4.5,-1,0.4,4142
5200,4.5,-0.5,0,4139
5200,4.5,0,0,4137
5200,4.5,0.3,0,4138
5200,4.5,0.5,0,4140
5200,5,-4,0.4,4160
5200,5,-3.5,0.4,4159
5200,5,-3,0.4,4158
5200,5,-2.5,0.4,4157
5200,5,-2,0.4,4156
5200,5,-1.5,0.4,4155
5200,5,-1,0.4,4154
5200,5,-0.5,0.2,4153
5200,5,0,0,4150
5200,5,0.3,0,4151
5200,5,0.5,0,4152
5300,-0.5,-4,0.4,4193
5300,-0.5,-3.5,0.4,4191
5300,-0.5,-3,0.4,4189
5300,-0.5,-2.5,0.4,4187
5300,-0.5,-2,0.4,4185
5300,-0.5,-1.5,0.4,4183
5300,-0.5,-1,0.4,4181
5300,-0.5,-0.5,0.2,4179
5300,-0.5,0,0,4173
5300,-0.5,0.3,0,4175
5300,-0.5,0.5,0,4177
5300,0,-4,0.4,4171
5300,0,-3.5,0.4,4170
5300,0,-3,0.4,4169
5300,0,-2.5,0.4,4168
5300,0,-2,0.4,4167
5300,0,-1.5,0.4,4166
5300,0,-1,0.4,4165
5300,0,-0.5,0.2,4164
5300,0,0,0,4161
5300,0,0.3,0,4162
5300,0,0.5,0,4163
5300,0.5,-4,0.4,4192
5300,0.5,-3.5,0.4,4190
5300,0.5,-3,0.4,4188
5300,0.5,-2.5,0.4,4186
5300,0.5,-2,0.4,4184
5300,0.5,-1.5,0.4,4182
5300,0.5,-1,0.4,4180
5300,0.5,-0.5,0.2,4178
5300,0.5,0,0,4172
5300,0.5,0.3,0,4174
5300,0.5,0.5,0,4176
5300,1,-4,0.4,4204
5300,1,-3.5,0.4,4203
5300,1,-3,0.4,4202
5300,1,-2.5,0.4,4201
5300,1,-2,0.4,4200
5300,1,-1.5,0.4,4199
5300,1,-1,0.4,4198
5300,1,-0.5,0.2,4197
5300,1,0,0,4194
5300,1,0.3,0,4195
5300,1,0.5,0,4196
5300,1.5,-4,0.4,4215
5300,1.5,-3.5,0.4,4214
5300,1.5,-3,0.4,4213
5300,1.5,-2.5,0.4,4212
5300,1.5,-2,0.4,4211
5300,1.5,-1.5,0.4,4210
5300,1.5,-1,0.4,4209
5300,1.5,-0.5,0.2,4208
5300,1.5,0,0,4205
5300,1.5,0.3,0,4206
5300,1.5,0.5,0,4207
5300,2,-4,0.4,4226
5300,2,-3.5,0.4,4225
5300,2,-3,0.4,4224
5300,2,-2.5,0.4,4223
5300,2,-2,0.4,4222
5300,2,-1.5,0.4,4221
5300,2,-1,0.4,4220
5300,2,-0.5,0.2,4219
5300,2,0,0,4216
5300,2,0.3,0,4217
5300,2,0.5,0,4218
5300,2.5,-4,0.4,4237
5300,2.5,-3.5,0.4,4236
