teff,logg,mh,alpha,node
9250,3.5,-0.5,0,8075
9250,3.5,0,0,10455
9250,3.5,0.2,0,10931
9250,3.5,0.5,0,11407
9250,4,-2.5,0,9980
9250,4,-2,0,9504
9250,4,-1.5,0,9028
9250,4,-1,0,8552
9250,4,-0.5,0,8076
9250,4,0,0,10456
9250,4,0.2,0,10932
9250,4,0.5,0,11408
9250,4.5,-2.5,0,9981
9250,4.5,-2,0,9505
9250,4.5,-1.5,0,9029
9250,4.5,-1,0,8553
9250,4.5,-0.5,0,8077
9250,4.5,0,0,10457
9250,4.5,0.2,0,10933
9250,4.5,0.5,0,11409
9250,5,-2.5,0,9982
9250,5,-2,0,9506
9250,5,-1.5,0,9030
9250,5,-1,0,8554
9250,5,-0.5,0,8078
9250,5,0,0,10458
9250,5,0.2,0,10934
9250,5,0.5,0,11410
9500,2,-2.5,0,9983
9500,2,-2,0,9507
9500,2,-1.5,0,9031
9500,2,-1,0,8555
9500,2,-0.5,0,8079
9500,2,0,0,10459
9500,2,0.2,0,10935
9500,2,0.5,0,11411
9500,2.5,-2.5,0,9984
9500,2.5,-2,0,9508
9500,2.5,-1.5,0,9032
9500,2.5,-1,0,8556
9500,2.5,-0.5,0,8080
9500,2.5,0,0,10460
9500,2.5,0.2,0,10936
9500,2.5,0.5,0,11412
9500,3,-2.5,0,9985
9500,3,-2,0,9509
9500,3,-1.5,0,9033
9500,3,-1,0,8557
9500,3,-0.5,0,8081
9500,3,0,0,10461
9500,3,0.2,0,10937
9500,3,0.5,0,11413
9500,3.5,-2.5,0,9986
9500,3.5,-2,0,9510
9500,3.5,-1.5,0,9034
9500,3.5,-1,0,8558
9500,3.5,-0.5,0,8082
9500,3.5,0,0,10462
9500,3.5,0.2,0,10938
9500,3.5,0.5,0,11414
9500,4,-2.5,0,9987
9500,4,-2,0,9511
9500,4,-1.5,0,9035
9500,4,-1,0,8559
9500,4,-0.5,0,8083
9500,4,0,0,10463
9500,4,0.2,0,10939
9500,4,0.5,0,11415
9500,4.5,-2.5,0,9988
9500,4.5,-2,0,9512
9500,4.5,-1.5,0,9036
9500,4.5,-1,0,8560
9500,4.5,-0.5,0,8084
9500,4.5,0,0,10464
9500,4.5,0.2,0,10940
9500,4.5,0.5,0,11416
9500,5,-2.5,0,9989
9500,5,-2,0,9513
9500,5,-1.5,0,9037
9500,5,-1,0,8561
9500,5,-0.5,0,8085
9500,5,0,0,10465
9500,5,0.2,0,10941
9500,5,0.5,0,11417
9750,2,-2.5,0,9990
9750,2,-2,0,9514
9750,2,-1.5,0,9038
9750,2,-1,0,8562
9750,2,-0.5,0,8086
9750,2,0,0,10466
9750,2,0.2,0,10942
9750,2,0.5,0,11418
9750,2.5,-2.5,0,9991
9750,2.5,-2,0,9515
9750,2.5,-1.5,0,9039
9750,2.5,-1,0,8563
9750,2.5,-0.5,0,8087
9750,2.5,0,0,10467
9750,2.5,0.2,0,10943
9750,2.5,0.5,0,11419
9750,3,-2.5,0,9992
9750,3,-2,0,9516
9750,3,-1.5,0,9040
9750,3,-1,0,8564
9750,3,-0.5,0,8088
9750,3,0,0,10468
9750,3,0.2,0,10944
9750,3,0.5,0,11420
9750,3.5,-2.5,0,9993
9750,3.5,-2,0,9517
9750,3.5,-1.5,0,9041
9750,3.5,-1,0,8565
9750,3.5,-0.5,0,8089
9750,3.5,0,0,10469
9750,3.5,0.2,0,10945
9750,3.5,0.5,0,11421
9750,4,-2.5,0,9994
9750,4,-2,0,9518
9750,4,-1.5,0,9042
9750,4,-1,0,8566
9750,4,-0.5,0,8090
9750,4,0,0,10470
9750,4,0.2,0,10946
9750,4,0.5,0,11422
9750,4.5,-2.5,0,9995
9750,4.5,-2,0,9519
9750,4.5,-1.5,0,9043
9750,4.5,-1,0,8567
9750,4.5,-0.5,0,8091
9750,4.5,0,0,10471
9750,4.5,0.2,0,10947
9750,4.5,0.5,0,11423
9750,5,-2.5,0,9996
9750,5,-2,0,9520
9750,5,-1.5,0,9044
9750,5,-1,0,8568
9750,5,-0.5,0,8092
9750,5,0,0,10472
9750,5,0.2,0,10948
9750,5,0.5,0,11424
10000,2,-2.5,0,9521
10000,2,-2,0,9045
10000,2,-1.5,0,8569
10000,2,-1,0,8093
10000,2,-0.5,0,7617
10000,2,0,0,9997
10000,2,0.2,0,10473
10000,2,0.5,0,10949
10000,2.5,-2.5,0,9522
10000,2.5,-2,0,9046
10000,2.5,-1.5,0,8570
10000,2.5,-1,0,8094
10000,2.5,-0.5,0,7618
10000,2.5,0,0,9998
10000,2.5,0.2,0,10474
10000,2.5,0.5,0,10950
10000,3,-2.5,0,9523
10000,3,-2,0,9047
10000,3,-1.5,0,8571
10000,3,-1,0,8095
10000,3,-0.5,0,7619
10000,3,0,0,9999
10000,3,0.2,0,10475
10000,3,0.5,0,10951
10000,3.5,-2.5,0,9524
10000,3.5,-2,0,9048
10000,3.5,-1.5,0,8572
10000,3.5,-1,0,8096
10000,3.5,-0.5,0,7620
10000,3.5,0,0,10000
10000,3.5,0.2,0,10476
10000,3.5,0.5,0,10952
10000,4,-2.5,0,9525
10000,4,-2,0,9049
10000,4,-1.5,0,8573
10000,4,-1,0,8097
10000,4,-0.5,0,7621
10000,4,0,0,10001
10000,4,0.2,0,10477
10000,4,0.5,0,10953
10000,4.5,-2.5,0,9526
10000,4.5,-2,0,9050
10000,4.5,-1.5,0,8574
10000,4.5,-1,0,8098
10000,4.5,-0.5,0,7622
10000,4.5,0,0,10002
10000,4.5,0.2,0,10478
10000,4.5,0.5,0,10954
10000,5,-2.5,0,9527
10000,5,-2,0,9051
10000,5,-1.5,0,8575
10000,5,-1,0,8099
10000,5,-0.5,0,7623
10000,5,0,0,10003
10000,5,0.2,0,10479
10000,5,0.5,0,10955
10250,2,-2.5,0,9528
10250,2,-2,0,9052
10250,2,-1.5,0,8576
10250,2,-1,0,8100
10250,2,-0.5,0,7624
10250,2,0,0,10004
10250,2,0.2,0,10480
10250,2,0.5,0,10956
10250,2.5,-2.5,0,9529
10250,2.5,-2,0,9053
10250,2.5,-1.5,0,8577
10250,2.5,-1,0,8101
10250,2.5,-0.5,0,7625
10250,2.5,0,0,10005
10250,2.5,0.2,0,10481
10250,2.5,0.5,0,10957
10250,3,-2.5,0,9530
10250,3,-2,0,9054
10250,3,-1.5,0,8578
10250,3,-1,0,8102
10250,3,-0.5,0,7626
10250,3,0,0,10006
10250,3,0.2,0,10482
10250,3,0.5,0,10958
10250,3.5,-2.5,0,9531
10250,3.5,-2,0,9055
10250,3.5,-1.5,0,8579
10250,3.5,-1,0,8103
10250,3.5,-0.5,0,7627
10250,3.5,0,0,10007
10250,3.5,0.2,0,10483
10250,3.5,0.5,0,10959
10250,4,-2.5,0,9532
10250,4,-2,0,9056
10250,4,-1.5,0,8580
10250,4,-1,0,8104
10250,4,-0.5,0,7628
10250,4,0,0,10008
10250,4,0.2,0,10484
10250,4,0.5,0,10960
10250,4.5,-2.5,0,9533
10250,4.5,-2,0,9057
10250,4.5,-1.5,0,8581
10250,4.5,-1,0,8105
10250,4.5,-0.5,0,7629
10250,4.5,0,0,10009
10250,4.5,0.2,0,10485
10250,4.5,0.5,0,10961
10250,5,-2.5,0,9534
10250,5,-2,0,9058
10250,5,-1.5,0,8582
10250,5,-1,0,8106
10250,5,-0.5,0,7630
10250,5,0,0,10010
10250,5,0.2,0,10486
10250,5,0.5,0,10962
10500,2,-2.5,0,9535
10500,2,-2,0,9059
10500,2,-1.5,0,8583
10500,2,-1,0,8107
10500,2,-0.5,0,7631
10500,2,0,0,10011
10500,2,0.2,0,10487
10500,2,0.5,0,10963
10500,2.5,-2.5,0,9536
10500,2.5,-2,0,9060
10500,2.5,-1.5,0,8584
10500,2.5,-1,0,8108
10500,2.5,-0.5,0,7632
10500,2.5,0,0,10012
10500,2.5,0.2,0,10488
10500,2.5,0.5,0,10964
10500,3,-2.5,0,9537
10500,3,-2,0,9061
10500,3,-1.5,0,8585
10500,3,-1,0,8109
10500,3,-0.5,0,7633
10500,3,0,0,10013
10500,3,0.2,0,10489
10500,3,0.5,0,10965
10500,3.5,-2.5,0,9538
10500,3.5,-2,0,9062
10500,3.5,-1.5,0,8586
10500,3.5,-1,0,8110
10500,3.5,-0.5,0,7634
10500,3.5,0,0,10014
10500,3.5,0.2,0,10490
10500,3.5,0.5,0,10966
10500,4,-2.5,0,9539
10500,4,-2,0,9063
10500,4,-1.5,0,8587
10500,4,-1,0,8111
10500,4,-0.5,0,7635
10500,4,0,0,10015
10500,4,0.2,0,10491
10500,4,0.5,0,10967
10500,4.5,-2.5,0,9540
10500,4.5,-2,0,9064
10500,4.5,-1.5,0,8588
10500,4.5,-1,0,8112
10500,4.5,-0.5,0,7636
10500,4.5,0,0,10016
10500,4.5,0.2,0,10492
10500,4.5,0.5,0,10968
10500,5,-2.5,0,9541
10500,5,-2,0,9065
10500,5,-1.5,0,8589
10500,5,-1,0,8113
10500,5,-0.5,0,7637
10500,5,0,0,10017
10500,5,0.2,0,10493
10500,5,0.5,0,10969
10750,2,-2.5,0,9542
10750,2,-2,0,9066
10750,2,-1.5,0,8590
10750,2,-1,0,8114
10750,2,-0.5,0,7638
10750,2,0,0,10018
10750,2,0.2,0,10494
10750,2,0.5,0,10970
10750,2.5,-2.5,0,9543
10750,2.5,-2,0,9067
10750,2.5,-1.5,0,8591
10750,2.5,-1,0,8115
10750,2.5,-0.5,0,7639
10750,2.5,0,0,10019
10750,2.5,0.2,0,10495
10750,2.5,0.5,0,10971
10750,3,-2.5,0,9544
10750,3,-2,0,9068
10750,3,-1.5,0,8592
10750,3,-1,0,8116
10750,3,-0.5,0,7640
10750,3,0,0,10020
10750,3,0.2,0,10496
10750,3,0.5,0,10972
10750,3.5,-2.5,0,9545
10750,3.5,-2,0,9069
10750,3.5,-1.5,0,8593
10750,3.5,-1,0,8117
10750,3.5,-0.5,0,7641
10750,3.5,0,0,10021
10750,3.5,0.2,0,10497
10750,3.5,0.5,0,10973
10750,4,-2.5,0,9546
10750,4,-2,0,9070
10750,4,-1.5,0,8594
10750,4,-1,0,8118
10750,4,-0.5,0,7642
10750,4,0,0,10022
10750,4,0.2,0,10498
10750,4,0.5,0,10974
10750,4.5,-2.5,0,9547
10750,4.5,-2,0,9071
10750,4.5,-1.5,0,8595
10750,4.5,-1,0,8119
10750,4.5,-0.5,0,7643
10750,4.5,0,0,10023
10750,4.5,0.2,0,10499
10750,4.5,0.5,0,10975
10750,5,-2.5,0,9548
10750,5,-2,0,9072
10750,5,-1.5,0,8596
10750,5,-1,0,8120
10750,5,-0.5,0,7644
10750,5,0,0,10024
10750,5,0.2,0,10500
10750,5,0.5,0,10976
11000,2,-2.5,0,9549
11000,2,-2,0,9073
11000,2,-1.5,0,8597
11000,2,-1,0,8121
11000,2,-0.5,0,7645
11000,2,0,0,10025
11000,2,0.2,0,10501
11000,2,0.5,0,10977
11000,2.5,-2.5,0,9550
11000,2.5,-2,0,9074
11000,2.5,-1.5,0,8598
11000,2.5,-1,0,8122
11000,2.5,-0.5,0,7646
11000,2.5,0,0,10026
11000,2.5,0.2,0,10502
11000,2.5,0.5,0,10978
11000,3,-2.5,0,9551
11000,3,-2,0,9075
11000,3,-1.5,0,8599
11000,3,-1,0,8123
11000,3,-0.5,0,7647
11000,3,0,0,10027
11000,3,0.2,0,10503
11000,3,0.5,0,10979
11000,3.5,-2.5,0,9552
11000,3.5,-2,0,9076
11000,3.5,-1.5,0,8600
11000,3.5,-1,0,8124
11000,3.5,-0.5,0,7648
11000,3.5,0,0,10028
11000,3.5,0.2,0,10504
11000,3.5,0.5,0,10980
11000,4,-2.5,0,9553
11000,4,-2,0,9077
11000,4,-1.5,0,8601
11000,4,-1,0,8125
11000,4,-0.5,0,7649
11000,4,0,0,10029
11000,4,0.2,0,10505
11000,4,0.5,0,10981
11000,4.5,-2.5,0,9554
11000,4.5,-2,0,9078
11000,4.5,-1.5,0,8602
11000,4.5,-1,0,8126
11000,4.5,-0.5,0,7650
11000,4.5,0,0,10030
11000,4.5,0.2,0,10506
11000,4.5,0.5,0,10982
11000,5,-2.5,0,9555
11000,5,-2,0,9079
11000,5,-1.5,0,8603
11000,5,-1,0,8127
11000,5,-0.5,0,7651
11000,5,0,0,10031
11000,5,0.2,0,10507
11000,5,0.5,0,10983
11250,2,-2.5,0,9556
11250,2,-2,0,9080
11250,2,-1.5,0,8604
11250,2,-1,0,8128
11250,2,-0.5,0,7652
11250,2,0,0,10032
11250,2,0.2,0,10508
11250,2,0.5,0,10984
11250,2.5,-2.5,0,9557
11250,2.5,-2,0,9081
11250,2.5,-1.5,0,8605
11250,2.5,-1,0,8129
11250,2.5,-0.5,0,7653
11250,2.5,0,0,10033
11250,2.5,0.2,0,10509
11250,2.5,0.5,0,10985
11250,3,-2.5,0,9558
11250,3,-2,0,9082
11250,3,-1.5,0,8606
11250,3,-1,0,8130
11250,3,-0.5,0,7654
11250,3,0,0,10034
11250,3,0.2,0,10510
11250,3,0.5,0,10986
11250,3.5,-2.5,0,9559
11250,3.5,-2,0,9083
11250,3.5,-1.5,0,8607
11250,3.5,-1,0,8131
11250,3.5,-0.5,0,7655
11250,3.5,0,0,10035
11250,3.5,0.2,0,10511
11250,3.5,0.5,0,10987
11250,4,-2.5,0,9560
11250,4,-2,0,9084
11250,4,-1.5,0,8608
11250,4,-1,0,8132
11250,4,-0.5,0,7656
11250,4,0,0,10036
11250,4,0.2,0,10512
11250,4,0.5,0,10988
11250,4.5,-2.5,0,9561
11250,4.5,-2,0,9085
11250,4.5,-1.5,0,8609
11250,4.5,-1,0,8133
11250,4.5,-0.5,0,7657
11250,4.5,0,0,10037
11250,4.5,0.2,0,10513
11250,4.5,0.5,0,10989
11250,5,-2.5,0,9562
11250,5,-2,0,9086
11250,5,-1.5,0,8610
11250,5,-1,0,8134
11250,5,-0.5,0,7658
11250,5,0,0,10038
11250,5,0.2,0,10514
11250,5,0.5,0,10990
11500,2,-2.5,0,9563
11500,2,-2,0,9087
11500,2,-1.5,0,8611
11500,2,-1,0,8135
11500,2,-0.5,0,7659
11500,2,0,0,10039
11500,2,0.2,0,10515
11500,2,0.5,0,10991
11500,2.5,-2.5,0,9564
11500,2.5,-2,0,9088
11500,2.5,-1.5,0,8612
11500,2.5,-1,0,8136
11500,2.5,-0.5,0,7660
11500,2.5,0,0,10040
11500,2.5,0.2,0,10516
11500,2.5,0.5,0,10992
11500,3,-2.5,0,9565
11500,3,-2,0,9089
11500,3,-1.5,0,8613
11500,3,-1,0,8137
11500,3,-0.5,0,7661
11500,3,0,0,10041
11500,3,0.2,0,10517
11500,3,0.5,0,10993
11500,3.5,-2.5,0,9566
11500,3.5,-2,0,9090
11500,3.5,-1.5,0,8614
11500,3.5,-1,0,8138
11500,3.5,-0.5,0,7662
11500,3.5,0,0,10042
11500,3.5,0.2,0,10518
11500,3.5,0.5,0,10994
11500,4,-2.5,0,9567
11500,4,-2,0,9091
11500,4,-1.5,0,8615
11500,4,-1,0,8139
11500,4,-0.5,0,7663
11500,4,0,0,10043
11500,4,0.2,0,10519
11500,4,0.5,0,10995
11500,4.5,-2.5,0,9568
11500,4.5,-2,0,9092
11500,4.5,-1.5,0,8616
11500,4.5,-1,0,8140
11500,4.5,-0.5,0,7664
11500,4.5,0,0,10044
11500,4.5,0.2,0,10520
11500,4.5,0.5,0,10996
11500,5,-2.5,0,9569
11500,5,-2,0,9093
11500,5,-1.5,0,8617
11500,5,-1,0,8141
11500,5,-0.5,0,7665
11500,5,0,0,10045
11500,5,0.2,0,10521
11500,5,0.5,0,10997
11750,2,-2.5,0,9570
11750,2,-2,0,9094
11750,2,-1.5,0,8618
11750,2,-1,0,8142
11750,2,-0.5,0,7666
11750,2,0,0,10046
11750,2,0.2,0,10522
11750,2,0.5,0,10998
11750,2.5,-2.5,0,9571
11750,2.5,-2,0,9095
11750,2.5,-1.5,0,8619
11750,2.5,-1,0,8143
11750,2.5,-0.5,0,7667
11750,2.5,0,0,10047
11750,2.5,0.2,0,10523
11750,2.5,0.5,0,10999
11750,3,-2.5,0,9572
11750,3,-2,0,9096
11750,3,-1.5,0,8620
11750,3,-1,0,8144
11750,3,-0.5,0,7668
11750,3,0,0,10048
11750,3,0.2,0,10524
11750,3,0.5,0,11000
11750,3.5,-2.5,0,9573
11750,3.5,-2,0,9097
11750,3.5,-1.5,0,8621
11750,3.5,-1,0,8145
11750,3.5,-0.5,0,7669
11750,3.5,0,0,10049
11750,3.5,0.2,0,10525
11750,3.5,0.5,0,11001
11750,4,-2.5,0,9574
11750,4,-2,0,9098
11750,4,-1.5,0,8622
11750,4,-1,0,8146
11750,4,-0.5,0,7670
11750,4,0,0,10050
11750,4,0.2,0,10526
11750,4,0.5,0,11002
11750,4.5,-2.5,0,9575
11750,4.5,-2,0,9099
11750,4.5,-1.5,0,8623
11750,4.5,-1,0,8147
11750,4.5,-0.5,0,7671
11750,4.5,0,0,10051
11750,4.5,0.2,0,10527
11750,4.5,0.5,0,11003
11750,5,-2.5,0,9576
11750,5,-2,0,9100
11750,5,-1.5,0,8624
11750,5,-1,0,8148
11750,5,-0.5,0,7672
11750,5,0,0,10052
11750,5,0.2,0,10528
11750,5,0.5,0,11004
12000,2.5,-2.5,0,9577
12000,2.5,-2,0,9101
12000,2.5,-1.5,0,8625
12000,2.5,-1,0,8149
12000,2.5,-0.5,0,7673
12000,2.5,0,0,10053
12000,2.5,0.2,0,10529
12000,2.5,0.5,0,11005
12000,3,-2.5,0,9578
12000,3,-2,0,9102
12000,3,-1.5,0,8626
12000,3,-1,0,8150
12000,3,-0.5,0,7674
12000,3,0,0,10054
12000,3,0.2,0,10530
12000,3,0.5,0,11006
12000,3.5,-2.5,0,9579
12000,3.5,-2,0,9103
12000,3.5,-1.5,0,8627
12000,3.5,-1,0,8151
12000,3.5,-0.5,0,7675
12000,3.5,0,0,10055
12000,3.5,0.2,0,10531
12000,3.5,0.5,0,11007
12000,4,-2.5,0,9580
12000,4,-2,0,9104
12000,4,-1.5,0,8628
12000,4,-1,0,8152
12000,4,-0.5,0,7676
12000,4,0,0,10056
12000,4,0.2,0,10532
12000,4,0.5,0,11008
12000,4.5,-2.5,0,9581
12000,4.5,-2,0,9105
12000,4.5,-1.5,0,8629
12000,4.5,-1,0,8153
12000,4.5,-0.5,0,7677
12000,4.5,0,0,10057
12000,4.5,0.2,0,10533
12000,4.5,0.5,0,11009
12000,5,-2.5,0,9582
12000,5,-2,0,9106
12000,5,-1.5,0,8630
12000,5,-1,0,8154
12000,5,-0.5,0,7678
12000,5,0,0,10058
12000,5,0.2,0,10534
12000,5,0.5,0,11010
12250,2.5,-2.5,0,9583
12250,2.5,-2,0,9107
12250,2.5,-1.5,0,8631
12250,2.5,-1,0,8155
12250,2.5,-0.5,0,7679
12250,2.5,0,0,10059
12250,2.5,0.2,0,10535
12250,2.5,0.5,0,11011
12250,3,-2.5,0,9584
12250,3,-2,0,9108
12250,3,-1.5,0,8632
12250,3,-1,0,8156
12250,3,-0.5,0,7680
12250,3,0,0,10060
12250,3,0.2,0,10536
12250,3,0.5,0,11012
12250,3.5,-2.5,0,9585
12250,3.5,-2,0,9109
12250,3.5,-1.5,0,8633
12250,3.5,-1,0,8157
12250,3.5,-0.5,0,7681
12250,3.5,0,0,10061
12250,3.5,0.2,0,10537
12250,3.5,0.5,0,11013
12250,4,-2.5,0,9586
12250,4,-2,0,9110
12250,4,-1.5,0,8634
12250,4,-1,0,8158
12250,4,-0.5,0,7682
12250,4,0,0,10062
12250,4,0.2,0,10538
12250,4,0.5,0,11014
12250,4.5,-2.5,0,9587
12250,4.5,-2,0,9111
12250,4.5,-1.5,0,8635
12250,4.5,-1,0,8159
12250,4.5,-0.5,0,7683
12250,4.5,0,0,10063
12250,4.5,0.2,0,10539
12250,4.5,0.5,0,11015
12250,5,-2.5,0,9588
12250,5,-2,0,9112
12250,5,-1.5,0,8636
12250,5,-1,0,8160
12250,5,-0.5,0,7684
12250,5,0,0,10064
12250,5,0.2,0,10540
12250,5,0.5,0,11016
12500,2.5,-2.5,0,9589
12500,2.5,-2,0,9113
12500,2.5,-1.5,0,8637
12500,2.5,-1,0,8161
12500,2.5,-0.5,0,7685
12500,2.5,0,0,10065
12500,2.5,0.2,0,10541
12500,2.5,0.5,0,11017
12500,3,-2.5,0,9590
12500,3,-2,0,9114
12500,3,-1.5,0,8638
12500,3,-1,0,8162
12500,3,-0.5,0,7686
12500,3,0,0,10066
12500,3,0.2,0,10542
12500,3,0.5,0,11018
12500,3.5,-2.5,0,9591
12500,3.5,-2,0,9115
12500,3.5,-1.5,0,8639
12500,3.5,-1,0,8163
12500,3.5,-0.5,0,7687
12500,3.5,0,0,10067
12500,3.5,0.2,0,10543
12500,3.5,0.5,0,11019
12500,4,-2.5,0,9592
12500,4,-2,0,9116
12500,4,-1.5,0,8640
12500,4,-1,0,8164
12500,4,-0.5,0,7688
12500,4,0,0,10068
12500,4,0.2,0,10544
12500,4,0.5,0,11020
12500,4.5,-2.5,0,9593
12500,4.5,-2,0,9117
12500,4.5,-1.5,0,8641
12500,4.5,-1,0,8165
12500,4.5,-0.5,0,7689
12500,4.5,0,0,10069
12500,4.5,0.2,0,10545
12500,4.5,0.5,0,11021
12500,5,-2.5,0,9594
12500,5,-2,0,9118
12500,5,-1.5,0,8642
12500,5,-1,0,8166
12500,5,-0.5,0,7690
12500,5,0,0,10070
12500,5,0.2,0,10546
12500,5,0.5,0,11022
12750,2.5,-2.5,0,9595
12750,2.5,-2,0,9119
12750,2.5,-1.5,0,8643
12750,2.5,-1,0,8167
12750,2.5,-0.5,0,7691
12750,2.5,0,0,10071
12750,2.5,0.2,0,10547
12750,2.5,0.5,0,11023
12750,3,-2.5,0,9596
12750,3,-2,0,9120
12750,3,-1.5,0,8644
12750,3,-1,0,8168
12750,3,-0.5,0,7692
12750,3,0,0,10072
12750,3,0.2,0,10548
12750,3,0.5,0,11024
12750,3.5,-2.5,0,9597
12750,3.5,-2,0,9121
12750,3.5,-1.5,0,8645
12750,3.5,-1,0,8169
12750,3.5,-0.5,0,7693
12750,3.5,0,0,10073
12750,3.5,0.2,0,10549
12750,3.5,0.5,0,11025
12750,4,-2.5,0,9598
12750,4,-2,0,9122
12750,4,-1.5,0,8646
12750,4,-1,0,8170
12750,4,-0.5,0,7694
12750,4,0,0,10074
12750,4,0.2,0,10550
12750,4,0.5,0,11026
12750,4.5,-2.5,0,9599
12750,4.5,-2,0,9123
12750,4.5,-1.5,0,8647
12750,4.5,-1,0,8171
12750,4.5,-0.5,0,7695
12750,4.5,0,0,10075
12750,4.5,0.2,0,10551
12750,4.5,0.5,0,11027
12750,5,-2.5,0,9600
12750,5,-2,0,9124
12750,5,-1.5,0,8648
12750,5,-1,0,8172
12750,5,-0.5,0,7696
12750,5,0,0,10076
12750,5,0.2,0,10552
12750,5,0.5,0,11028
13000,2.5,-2.5,0,9601
13000,2.5,-2,0,9125
13000,2.5,-1.5,0,8649
13000,2.5,-1,0,8173
13000,2.5,-0.5,0,7697
13000,2.5,0,0,10077
13000,2.5,0.2,0,10553
13000,2.5,0.5,0,11029
13000,3,-2.5,0,9602
13000,3,-2,0,9126
13000,3,-1.5,0,8650
13000,3,-1,0,8174
13000,3,-0.5,0,7698
13000,3,0,0,10078
13000,3,0.2,0,10554
13000,3,0.5,0,11030
13000,3.5,-2.5,0,9603
13000,3.5,-2,0,9127
13000,3.5,-1.5,0,8651
13000,3.5,-1,0,8175
13000,3.5,-0.5,0,7699
13000,3.5,0,0,10079
13000,3.5,0.2,0,10555
13000,3.5,0.5,0,11031
13000,4,-2.5,0,9604
13000,4,-2,0,9128
13000,4,-1.5,0,8652
13000,4,-1,0,8176
13000,4,-0.5,0,7700
13000,4,0,0,10080
13000,4,0.2,0,10556
13000,4,0.5,0,11032
13000,4.5,-2.5,0,9605
13000,4.5,-2,0,9129
13000,4.5,-1.5,0,8653
13000,4.5,-1,0,8177
13000,4.5,-0.5,0,7701
13000,4.5,0,0,10081
13000,4.5,0.2,0,10557
13000,4.5,0.5,0,11033
13000,5,-2.5,0,9606
13000,5,-2,0,9130
13000,5,-1.5,0,8654
13000,5,-1,0,8178
13000,5,-0.5,0,7702
13000,5,0,0,10082
13000,5,0.2,0,10558
13000,5,0.5,0,11034
14000,2,-2.5,0,9607
14000,2,-2,0,9131
14000,2,-1.5,0,8655
14000,2,-1,0,8179
14000,2,-0.5,0,7703
14000,2,0,0,10083
14000,2,0.2,0,10559
14000,2,0.5,0,11035
14000,2.5,-2.5,0,9608
14000,2.5,-2,0,9132
14000,2.5,-1.5,0,8656
14000,2.5,-1,0,8180
14000,2.5,-0.5,0,7704
14000,2.5,0,0,10084
14000,2.5,0.2,0,10560
14000,2.5,0.5,0,11036
14000,3,-2.5,0,9609
14000,3,-2,0,9133
14000,3,-1.5,0,8657
14000,3,-1,0,8181
14000,3,-0.5,0,7705
14000,3,0,0,10085
14000,3,0.2,0,10561
14000,3,0.5,0,11037
14000,3.5,-2.5,0,9610
14000,3.5,-2,0,9134
14000,3.5,-1.5,0,8658
14000,3.5,-1,0,8182
14000,3.5,-0.5,0,7706
14000,3.5,0,0,10086
14000,3.5,0.2,0,10562
14000,3.5,0.5,0,11038
14000,4,-2.5,0,9611
14000,4,-2,0,9135
14000,4,-1.5,0,8659
14000,4,-1,0,8183
14000,4,-0.5,0,7707
14000,4,0,0,10087
14000,4,0.2,0,10563
14000,4,0.5,0,11039
14000,4.5,-2.5,0,9612
14000,4.5,-2,0,9136
14000,4.5,-1.5,0,8660
14000,4.5,-1,0,8184
14000,4.5,-0.5,0,7708
14000,4.5,0,0,10088
14000,4.5,0.2,0,10564
14000,4.5,0.5,0,11040
14000,5,-2.5,0,9613
14000,5,-2,0,9137
14000,5,-1.5,0,8661
14000,5,-1,0,8185
14000,5,-0.5,0,7709
14000,5,0,0,10089
14000,5,0.2,0,10565
14000,5,0.5,0,11041
15000,2.5,-2.5,0,9614
15000,2.5,-2,0,9138
15000,2.5,-1.5,0,8662
15000,2.5,-1,0,8186
15000,2.5,-0.5,0,7710
15000,2.5,0,0,10090
15000,2.5,0.2,0,10566
15000,2.5,0.5,0,11042
15000,3,-2.5,0,9615
15000,3,-2,0,9139
15000,3,-1.5,0,8663
15000,3,-1,0,8187
15000,3,-0.5,0,7711
15000,3,0,0,10091
15000,3,0.2,0,10567
15000,3,0.5,0,11043
15000,3.5,-2.5,0,9616
15000,3.5,-2,0,9140
15000,3.5,-1.5,0,8664
15000,3.5,-1,0,8188
15000,3.5,-0.5,0,7712
15000,3.5,0,0,10092
15000,3.5,0.2,0,10568
15000,3.5,0.5,0,11044
15000,4,-2.5,0,9617
15000,4,-2,0,9141
15000,4,-1.5,0,8665
15000,4,-1,0,8189
15000,4,-0.5,0,7713
15000,4,0,0,10093
15000,4,0.2,0,10569
15000,4,0.5,0,11045
15000,4.5,-2.5,0,9618
15000,4.5,-2,0,9142
15000,4.5,-1.5,0,8666
15000,4.5,-1,0,8190
15000,4.5,-0.5,0,7714
15000,4.5,0,0,10094
15000,4.5,0.2,0,10570
15000,4.5,0.5,0,11046
15000,5,-2.5,0,9619
15000,5,-2,0,9143
15000,5,-1.5,0,8667
15000,5,-1,0,8191
15000,5,-0.5,0,7715
15000,5,0,0,10095
15000,5,0.2,0,10571
15000,5,0.5,0,11047
16000,2.5,-2.5,0,9620
16000,2.5,-2,0,9144
16000,2.5,-1.5,0,8668
16000,2.5,-1,0,8192
16000,2.5,-0.5,0,7716
16000,2.5,0,0,10096
16000,2.5,0.2,0,10572
16000,2.5,0.5,0,11048
16000,3,-2.5,0,9621
16000,3,-2,0,9145
16000,3,-1.5,0,8669
16000,3,-1,0,8193
16000,3,-0.5,0,7717
16000,3,0,0,10097
